Date,Revenue_USD,EMA_7,EMA_14,EMA_30,Revenue_ZScore,Revenue_MinMax,day_of_week,sin_dow,cos_dow,month,sin_month,cos_month,week_of_year,sin_woy,cos_woy,is_weekend,is_month_end,is_month_start,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,revenue_diff1,revenue_diff7
2025-08-06,722.84,390.53353997000045,412.21665382411834,497.20521704016096,0.8381,0.2867,2,0.974928,-0.222521,8,-0.866025,-0.5,32,-0.663123,-0.748511,0,0,0,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,635.13,827.0699999999999,0.0,85.5,640.08,1014.09,361.83000000000004,373.0279724542563,383.6357142857143,339.5540923649106,509.40000000000003,183.11
2025-08-07,290.02,365.40515497750033,395.9237666475692,483.83842884402156,-0.3855,0.115,3,0.433884,-0.900969,8,-0.866025,-0.5,32,-0.663123,-0.748511,0,0,0,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,635.13,827.0699999999999,0.0,85.5,640.08,255.60142857142858,227.2159456279843,358.63142857142856,332.0227044335081,-432.82000000000005,-743.6000000000001
2025-08-08,247.17,335.84636623312525,376.08993109456003,468.5694979508589,-0.5066,0.098,4,-0.433884,-0.900969,8,-0.866025,-0.5,32,-0.663123,-0.748511,0,0,0,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,635.13,827.0699999999999,0.0,85.5,284.82142857142856,207.56529755144308,370.17928571428564,324.5190431881591,-42.849999999999994,204.54
2025-08-09,365.38,343.22977467484395,374.661940281952,461.91211098628736,-0.1724,0.1449,5,-0.974928,-0.222521,8,-0.866025,-0.5,32,-0.663123,-0.748511,1,0,0,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,635.13,827.0699999999999,0.0,313.61285714285714,201.88720833791388,396.27785714285716,306.65921396631734,118.21000000000001,201.54
2025-08-10,112.9,285.64733100613296,339.76034824435845,439.3952006000753,-0.8862,0.0448,6,-0.781831,0.62349,8,-0.866025,-0.5,32,-0.663123,-0.748511,1,0,0,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,635.13,827.0699999999999,319.5128571428572,194.0886512837443,345.2657142857143,288.3384967417579,-252.48,41.30000000000001
2025-08-11,1036.42,473.34049825459977,432.6483018117773,477.9129295936189,1.7245,0.4111,0,0.0,1.0,8,-0.866025,-0.5,33,-0.748511,-0.663123,0,0,0,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,635.13,426.88142857142856,331.17970974626314,373.92928571428575,335.46508371477097,923.5200000000001,751.58
2025-08-12,374.93,448.7378736909498,424.9525282368737,471.26886961983706,-0.1454,0.1487,1,0.781831,0.62349,8,-0.866025,-0.5,33,-0.748511,-0.663123,0,0,0,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,110.58,449.95142857142855,319.24288926712074,392.81142857142856,326.8303902369203,-661.49,161.49
2025-08-13,164.52,377.68340526821237,390.22819113862386,451.4786199669444,-0.7402,0.0653,2,0.974928,-0.222521,8,-0.866025,-0.5,33,-0.748511,-0.663123,0,0,0,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,539.73,370.1914285714285,309.2915180660781,366.0107142857143,329.2311983409061,-210.41,-558.32
2025-08-14,224.76,339.45255395115925,368.165765653474,436.8516122271416,-0.5699,0.0891,3,0.433884,-0.900969,8,-0.866025,-0.5,33,-0.748511,-0.663123,0,0,0,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,1033.6200000000001,360.86857142857144,313.07131554054223,308.235,268.4182309453779,60.23999999999998,-65.25999999999999
2025-08-15,0.0,254.58941546336945,319.0769968996775,408.6676372447454,-1.2053,0.0,4,-0.433884,-0.900969,8,-0.866025,-0.5,33,-0.748511,-0.663123,0,0,0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,42.629999999999995,325.5585714285715,340.74748218334025,305.19,271.882539400325,-224.76,-247.17
2025-08-16,605.85,342.40456159752705,357.3133973130539,421.3890800031489,0.5074,0.2403,5,-0.974928,-0.222521,8,-0.866025,-0.5,33,-0.748511,-0.663123,1,0,0,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,163.84,359.9114285714286,357.15771186916726,336.76214285714286,279.7557874888677,605.85,240.47000000000003
2025-08-17,160.73,296.9859211981453,331.10227767131335,404.5723651642361,-0.751,0.0638,6,-0.781831,0.62349,8,-0.866025,-0.5,33,-0.748511,-0.663123,1,0,0,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,71.6,366.7442857142857,352.06570574525546,343.12857142857143,274.2166215255362,-445.12,47.829999999999984
2025-08-18,459.56,337.629440898609,348.22997398180496,408.11995450847894,0.0938,0.1823,0,0.0,1.0,8,-0.866025,-0.5,34,-0.822984,-0.568065,0,0,0,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,284.84000000000003,284.3357142857143,206.68516838073182,355.60857142857145,275.3333694285514,298.83000000000004,-576.8600000000001
2025-08-19,945.69,489.64458067395674,427.89131078423094,442.80189292728676,1.4681,0.3751,1,0.781831,0.62349,8,-0.866025,-0.5,34,-0.822984,-0.568065,0,0,0,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,213.44,365.8728571428572,326.3322897351863,407.91214285714284,313.1962932823826,486.13000000000005,570.76
2025-08-20,396.92,466.4634355054676,423.7618026796668,439.84177080294575,-0.0833,0.1574,2,0.974928,-0.222521,8,-0.866025,-0.5,34,-0.822984,-0.568065,0,0,0,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,722.84,399.0728571428572,314.0227836593117,384.63214285714287,299.81388971207747,-548.77,232.4
2025-08-21,19.85,354.81007662910065,369.9068956557112,412.74552752533634,-1.1492,0.0079,3,0.433884,-0.900969,8,-0.866025,-0.5,34,-0.822984,-0.568065,0,0,0,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,290.02,369.80000000000007,341.3425830452451,365.3342857142857,314.6976133642308,-377.07,-204.91
2025-08-22,270.03,333.6150574718255,356.58997623494975,403.538074136605,-0.442,0.1071,4,-0.433884,-0.900969,8,-0.866025,-0.5,34,-0.822984,-0.568065,0,0,0,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,247.17,408.3757142857143,306.0157857506234,366.96714285714285,314.09606853338977,250.17999999999998,270.03
2025-08-23,104.36,276.3012931038691,322.95931273695646,384.23626290198536,-0.9103,0.0414,5,-0.974928,-0.222521,8,-0.866025,-0.5,34,-0.822984,-0.568065,1,0,0,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,365.38,336.7342857142857,310.74533189613345,348.3228571428572,321.84873232452094,-165.66999999999996,-501.49
2025-08-24,162.48000000000002,247.84596982790185,301.5620710386956,369.9294072308896,-0.746,0.0644,6,-0.781831,0.62349,8,-0.866025,-0.5,34,-0.822984,-0.568065,1,0,0,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,112.9,336.9842857142857,310.58079404330766,351.86428571428576,319.3218711754474,58.12000000000002,1.7500000000000284
2025-08-25,270.08,253.40447737092637,297.3644615668695,363.48750999018705,-0.4418,0.1071,0,0.0,1.0,8,-0.866025,-0.5,35,-0.885456,-0.464723,0,0,0,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,1036.42,309.9157142857143,306.3453940058043,297.1257142857143,251.40952386079596,107.59999999999997,-189.48000000000002
2025-08-26,18.6,194.7033580281948,260.19586669128694,341.23670289404595,-1.1527,0.0074,1,0.781831,0.62349,8,-0.866025,-0.5,35,-0.885456,-0.464723,0,0,0,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,374.93,177.4742857142857,141.98343892359944,271.6735714285714,260.7889564558682,-251.48,-927.09
2025-08-27,466.59000000000003,262.6750185211461,287.715084465782,349.3240123847527,0.1137,0.1851,2,0.974928,-0.222521,8,-0.866025,-0.5,35,-0.885456,-0.464723,0,0,0,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,164.52,187.42714285714288,161.0868506649221,293.25,263.7210606799424,447.99,69.67000000000002
2025-08-28,111.5,224.8812638908596,264.2197398703444,333.98052771476864,-0.8901,0.0442,3,0.433884,-0.900969,8,-0.866025,-0.5,35,-0.885456,-0.464723,0,0,0,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,224.76,200.51999999999998,148.42321954465228,285.16,267.69102180283556,-355.09000000000003,91.65
2025-08-29,794.48,367.2809479181447,334.9211078876318,363.6901710880094,1.0406,0.3151,4,-0.433884,-0.900969,8,-0.866025,-0.5,35,-0.885456,-0.464723,0,0,0,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,0.0,275.4414285714286,271.05995981384956,341.90857142857146,286.16365849624594,682.98,524.45
2025-08-30,212.19,328.50821093860856,318.5569601692809,353.9159665016862,-0.6055,0.0842,5,-0.974928,-0.222521,8,-0.866025,-0.5,35,-0.885456,-0.464723,1,0,0,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,605.85,290.8457142857143,262.65054564681844,313.79,277.44132934869174,-582.29,107.83
2025-08-31,0.0,246.38115820395643,276.0826988133768,331.08267834028715,-1.2053,0.0,6,-0.781831,0.62349,8,-0.866025,-0.5,35,-0.885456,-0.464723,1,1,0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,160.73,267.63428571428574,282.32780438449817,302.30928571428575,287.40878035044005,-212.19,-162.48000000000002
2025-09-01,570.53,327.41836865296733,315.3423389715932,346.5308926409138,0.4075,0.2263,0,0.0,1.0,9,-1.0,-0.0,36,-0.935016,-0.354605,0,0,1,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,459.56,310.5557142857143,304.71243924160933,310.2357142857143,293.5439241071424,570.53,300.45
2025-09-02,188.82,292.7687764897255,298.4726937753808,336.35599634150003,-0.6715,0.0749,1,0.781831,0.62349,9,-1.0,-0.0,36,-0.935016,-0.354605,0,0,0,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,945.69,334.8728571428572,283.59013991523557,256.1735714285714,230.41869454095092,-381.71,170.22
2025-09-03,82.23,240.13408236729413,269.64033460533,319.9607707710807,-0.9729,0.0326,2,0.974928,-0.222521,9,-1.0,-0.0,36,-0.935016,-0.354605,0,0,0,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,396.92,279.9642857142857,290.9508989994213,233.69571428571427,230.9810722087014,-106.58999999999999,-384.36
2025-09-04,0.0,180.1005617754706,233.688289991286,299.318140398753,-1.2053,0.0,3,0.433884,-0.900969,9,-1.0,-0.0,36,-0.935016,-0.354605,0,0,0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,19.85,264.0357142857143,304.44986006769346,232.27785714285713,232.4509670770482,-82.23,-111.5
2025-09-05,111.1,162.85042133160294,217.34318465911454,287.1750345665754,-0.8912,0.0441,4,-0.433884,-0.900969,9,-1.0,-0.0,36,-0.935016,-0.354605,0,0,0,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,270.03,166.41000000000003,196.40138984572738,220.9257142857143,234.33859952294165,111.1,-683.38
2025-09-06,114.86,150.8528159987022,203.67876003789925,276.05793556228025,-0.8806,0.0456,5,-0.974928,-0.222521,9,-1.0,-0.0,36,-0.935016,-0.354605,1,0,0,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,104.36,152.50571428571428,196.06517860626045,221.6757142857143,233.95331962773082,3.760000000000005,-97.33
2025-09-07,547.97,250.13211199902665,249.5842586995127,293.6006493969719,0.3437,0.2173,6,-0.781831,0.62349,9,-1.0,-0.0,36,-0.935016,-0.354605,1,0,0,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,162.48000000000002,230.78714285714287,231.26012033453347,249.21071428571426,248.67238040517012,433.11,547.97
2025-09-08,321.59,267.99658399927,259.18502420624435,295.406413952006,-0.2962,0.1276,0,0.0,1.0,9,-1.0,-0.0,37,-0.970942,-0.239316,0,0,0,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,270.08,195.2242857142857,184.77661818685684,252.89000000000001,249.3849511220632,-226.38000000000005,-248.94
2025-09-09,179.35000000000002,245.8349379994525,248.54035431207845,287.9189033744572,-0.6983,0.0711,1,0.781831,0.62349,9,-1.0,-0.0,37,-0.970942,-0.239316,0,0,0,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,18.6,193.8714285714286,184.86596869340886,264.3721428571429,241.33884143950525,-142.23999999999995,-9.46999999999997
2025-09-10,0.0,184.3762034995894,215.40164040380134,269.3434902535245,-1.2053,0.0,2,0.974928,-0.222521,9,-1.0,-0.0,37,-0.970942,-0.239316,0,0,0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,466.59000000000003,182.12428571428572,195.45200304739308,231.0442857142857,243.4729168863405,-179.35000000000002,-82.23
2025-09-11,682.5400000000001,308.9171526246921,277.68675501662784,296.0013295920068,0.7242,0.2707,3,0.433884,-0.900969,9,-1.0,-0.0,37,-0.970942,-0.239316,0,0,0,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,111.5,279.63,251.62935520324342,271.8328571428571,268.45618956225564,682.5400000000001,682.5400000000001
2025-09-12,30.22,239.2428644685191,244.69118768107748,278.8541470376838,-1.1199,0.012,4,-0.433884,-0.900969,9,-1.0,-0.0,37,-0.970942,-0.239316,0,0,0,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,794.48,268.0757142857143,262.28879470646757,217.24285714285716,228.77419463232812,-652.32,-80.88
2025-09-13,659.66,344.3471483513893,300.0203626569338,303.42226658363967,0.6595,0.2616,5,-0.974928,-0.222521,9,-1.0,-0.0,37,-0.970942,-0.239316,1,0,0,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,212.19,345.9042857142857,288.7428680133441,249.20499999999998,257.47210671180557,629.4399999999999,544.8
2025-09-14,97.56,282.650361263542,273.0256476360093,290.1408300298565,-0.9295,0.0387,6,-0.781831,0.62349,9,-1.0,-0.0,37,-0.970942,-0.239316,1,0,0,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,0.0,281.56,286.38484730632433,256.1735714285714,251.45847412513396,-562.0999999999999,-450.41
2025-09-15,1360.52,552.1177709476565,418.02489461787474,359.19755067309154,2.6407,0.5396,0,0.0,1.0,9,-1.0,-0.0,38,-0.992709,-0.120537,0,0,0,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,570.53,429.97857142857146,500.07557077001115,312.6014285714286,382.11872520415477,1262.96,1038.93
2025-09-16,379.07,508.85582821074235,412.8309086688248,360.4796441780534,-0.1337,0.1504,1,0.781831,0.62349,9,-1.0,-0.0,38,-0.992709,-0.120537,0,0,0,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,188.82,458.51000000000005,488.96696613029667,326.1907142857143,380.75857779042747,-981.45,199.71999999999997
2025-09-17,586.85,528.3543711580568,436.0334541796482,375.08418326334026,0.4537,0.2328,2,0.974928,-0.222521,9,-1.0,-0.0,38,-0.992709,-0.120537,0,0,0,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,82.23,542.3457142857143,445.6405334593171,362.235,379.77118566011865,207.78000000000003,586.85
2025-09-18,499.96,521.2557783685426,444.5569936223618,383.14068756893124,0.208,0.1983,3,0.433884,-0.900969,9,-1.0,-0.0,38,-0.992709,-0.120537,0,0,0,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,0.0,516.2628571428571,441.39038151105666,397.94642857142856,366.3583459612931,-86.89000000000004,-182.5800000000001
2025-09-19,1287.02,712.696833776407,556.8853944727136,441.4554819193228,2.433,0.5105,4,-0.433884,-0.900969,9,-1.0,-0.0,38,-0.992709,-0.120537,0,0,0,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,111.1,695.8057142857143,465.67733191761084,481.9407142857143,425.5530402531291,787.06,1256.8
2025-09-20,424.26,640.5876253323052,539.2020085430186,440.34609598904393,-0.006,0.1683,5,-0.974928,-0.222521,9,-1.0,-0.0,38,-0.992709,-0.120537,1,0,0,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,114.86,662.1771428571428,477.0825682106569,504.0407142857143,412.86812430688,-862.76,-235.39999999999998
2025-09-21,677.72,649.8707189992289,557.6710740706161,455.6605414091057,0.7105,0.2688,6,-0.781831,0.62349,9,-1.0,-0.0,38,-0.992709,-0.120537,1,0,0,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,547.97,745.0571428571428,408.04657882461913,513.3085714285714,415.37872918499414,253.46000000000004,580.1600000000001
2025-09-22,0.0,487.4030392494217,483.31493086120065,426.26308712464726,-1.2053,0.0,0,0.0,1.0,9,-1.0,-0.0,39,-1.0,-0.0,0,0,0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,321.59,550.6971428571429,389.6359440432519,490.33785714285716,435.2148787964678,-677.72,-1360.52
2025-09-23,914.29,594.1247794370663,540.7782734130406,457.7486944069281,1.3793,0.3626,1,0.781831,0.62349,9,-1.0,-0.0,39,-1.0,-0.0,0,0,0,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,179.35000000000002,627.157142857143,402.64086184068486,542.8335714285714,439.12471080560914,914.29,535.22
2025-09-24,27.22,452.39858457779974,472.3038369579685,429.9726496064811,-1.1284,0.0108,2,0.974928,-0.222521,9,-1.0,-0.0,39,-1.0,-0.0,0,0,0,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,0.0,547.2099999999999,463.0113518766755,544.7778571428571,436.5892979973561,-887.0699999999999,-559.63
2025-09-25,1649.25,751.6114384333498,629.2299920302394,508.6357044705792,3.457,0.6541,3,0.433884,-0.900969,9,-1.0,-0.0,39,-1.0,-0.0,0,0,0,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,682.5400000000001,711.3942857142857,620.4623696850906,613.8285714285714,527.1155972307745,1622.03,1149.29
2025-09-26,56.080000000000005,577.7285788250124,552.8099930928742,479.43856224667087,-1.0468,0.0222,4,-0.433884,-0.900969,9,-1.0,-0.0,39,-1.0,-0.0,0,0,0,1649.25,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,30.22,535.5457142857142,604.3555965891037,615.6757142857143,524.9540510399903,-1593.17,-1230.94
2025-09-27,507.5,560.1714341187593,546.7686606804909,481.24897758559536,0.2293,0.2013,5,-0.974928,-0.222521,9,-1.0,-0.0,39,-1.0,-0.0,1,0,0,56.080000000000005,1649.25,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,659.66,547.4371428571428,602.6173927325775,604.8071428571428,525.5481702350058,451.42,83.24000000000001
2025-09-28,190.0,467.62857558906944,499.19950592309215,462.4587209671699,-0.6682,0.0754,6,-0.781831,0.62349,9,-1.0,-0.0,39,-1.0,-0.0,1,0,0,507.5,56.080000000000005,1649.25,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,97.56,477.7628571428572,613.1465944539495,611.41,519.2277078508041,-317.5,-487.72
2025-09-29,536.56,484.86143169180207,504.1809051333465,467.23944864670733,0.3115,0.2128,0,0.0,1.0,9,-1.0,-0.0,40,-0.992709,0.120537,0,0,0,190.0,507.5,56.080000000000005,1649.25,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,1360.52,554.4142857142857,575.8709553900984,552.5557142857143,472.3679723513193,346.55999999999995,536.56
2025-09-30,220.1,418.67107376885156,466.303451115567,451.2949680888553,-0.5831,0.0873,1,0.781831,0.62349,9,-1.0,-0.0,40,-0.992709,0.120537,0,1,0,536.56,190.0,507.5,56.080000000000005,1649.25,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,379.07,455.24428571428564,563.2016857768668,541.2007142857143,478.72699153330336,-316.4599999999999,-694.1899999999999
2025-10-01,243.89,374.9758053266387,436.64832430015804,437.91400240570334,-0.5159,0.0967,2,0.974928,-0.222521,10,-0.866025,0.5,40,-0.992709,0.120537,0,0,1,220.1,536.56,190.0,507.5,56.080000000000005,1649.25,27.22,914.29,0.0,677.72,424.26,1287.02,499.96,586.85,486.1971428571428,541.2849099662236,516.7035714285714,484.94584827915253,23.789999999999992,216.67
